,MACHINE_ID,DAILY_PRODUCTION,MONTHLY_PRODUCTION,PROD_TARGET,REASON,MONTHS_IN_OPERATION,NEGATIVE_RATING,DAYS_OUT_OF_SERVICE,MACHINE_AGE,SENSOR_INQUIRIES,NUM_SENSORS,SENSOR_RATIO,INDUSTRY,REPAIR_DATE,ACTION
2833,46419,21900,147638.0,193065.0,CarProd,13.0,0.0,0.0,100.775926,1.0,23.0,29.531444399999994,GOVERNMENT,6/1/2019,Check Belts
2834,255063,12800,29100.0,39264.0,TruckPr,7.0,0.0,0.0,93.39500247,2.0,12.0,31.28306102,Other,12/12/2020,Check Belts
2835,883540,12100,29097.0,72647.0,CarProd,8.0,0.0,0.0,109.5148795,1.0,22.0,45.30476057,Other,12/11/2020,Check Belts
2836,148970,19400,71515.0,100771.0,CarProd,0.0,1.0,1.0,223.1710844,2.0,13.0,40.70504371,Other,3/29/2021,Check Belts
2837,397025,20000,0.0,64928.84,TruckPr,8.0,0.0,0.0,122.6666667,2.0,5.0,0.0,FLEET,4/7/2019,Check Belts
2838,813745,13800,67762.0,80748.0,CarProd,8.0,0.0,0.0,135.9486225,0.0,35.0,27.19410701,FARMING,4/14/2020,Check Belts
2839,649492,9000,96884.0,110108.0,CarProd,18.0,0.0,2.0,194.8,2.0,16.0,0.0,Other,9/11/2019,Check Belts
2840,127175,16800,50050.0,140222.0,CarProd,4.0,0.0,0.0,272.49983530000003,5.0,43.0,40.03337824,Other,7/23/2021,Check Belts
2841,191723,12000,0.0,63000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7/17/2019,Check Belts
2842,375632,24500,123319.0,159934.0,CarProd,2.0,0.0,0.0,300.6251895,0.0,25.0,37.7861752,COMMERCIAL,12/4/2019,Check Belts
2843,170859,10200,84196.0,91642.0,CarProd,1.0,0.0,0.0,104.8350719,1.0,32.0,38.37611263,Other,1/27/2021,Check Belts
2844,313774,25600,139746.0,210298.0,TruckPr,6.0,0.0,0.0,185.1125764,1.0,28.0,38.36889038,GOVERNMENT,9/10/2020,Check Belts
2845,978404,22000,124000.0,155000.0,CarProd,1.0,0.0,7.0,130.3,0.0,55.0,0.0,FARMING,4/13/2019,Check Belts
2846,905079,18500,102472.0,115719.0,CarProd,0.0,0.0,0.0,120.0902646,0.0,30.0,34.24344096,GOVERNMENT,6/24/2020,Check Belts
2847,622015,12300,49800.0,64000.0,CarProd,23.0,0.0,2.0,232.3333333,3.0,17.0,0.0,GOVERNMENT,4/20/2019,Check Belts
2848,770840,16500,163000.0,193000.0,CarProd,10.0,0.0,0.0,262.7333333,1.0,38.0,0.0,GOVERNMENT,3/4/2021,Check Belts
2849,295412,28800,151328.0,194243.0,TruckPr,2.0,0.0,0.0,174.97705280000002,0.0,17.0,42.11254013,INDUSTRIAL,2/3/2021,Check Belts
2850,669971,15300,42100.0,65000.0,CarProd,7.0,0.0,0.0,95.33333333,3.0,15.0,0.0,Other,5/19/2020,Check Belts
2851,698382,19700,93040.0,113362.0,CarProd,6.0,0.0,0.0,135.81385690000002,3.0,21.0,19.70439447,GOVERNMENT,4/5/2021,Check Belts
2852,405675,10200,55539.0,65357.0,CarProd,5.0,0.0,0.0,190.9459308,1.0,17.0,28.64082373,COMMERCIAL,8/14/2020,Check Belts
2853,663782,7000,38800.0,53500.0,TruckPr,15.0,0.0,0.0,96.36666667,0.0,18.0,0.0,GOVERNMENT,10/6/2019,Check Belts
2854,178415,14700,89448.0,115380.0,CarProd,11.0,0.0,0.0,222.8150889,0.0,12.0,40.52479687,FLEET,1/11/2020,Check Belts
2855,305813,13800,0.0,44459.0,TruckPr,4.0,0.0,0.0,169.0054102,0.0,9.0,21.532897100000003,COMMERCIAL,3/26/2020,Check Belts
2856,383581,21500,47451.0,78645.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.46833167,0,4/15/2019,Check Belts
2857,956304,20200,0.0,72469.0,TruckPr,8.0,0.0,0.0,120.303257,2.0,5.0,20.50577116,FLEET,7/30/2020,Check Belts
2858,83102,22500,87361.0,140632.0,CarProd,24.0,0.0,0.0,146.2961719,0.0,25.0,39.87676993,GOVERNMENT,8/18/2019,Check Belts
2859,141248,9200,72859.0,88183.0,CarProd,8.0,0.0,0.0,105.6552052,0.0,23.0,29.00720777,COMMERCIAL,8/20/2019,Check Belts
2860,900968,51000,39609.0,60837.0,CarProd,5.0,0.0,0.0,178.8886708,0.0,16.0,30.84104501,FLEET,8/25/2020,Check Belts
2861,769769,20700,0.0,64980.0,TruckPr,6.0,0.0,0.0,112.6358603,1.0,5.0,17.69314418,FLEET,2/14/2021,Check Belts
2862,944914,8500,50569.0,60940.0,CarProd,6.0,0.0,0.0,189.9468977,0.0,22.0,29.20247674,COMMERCIAL,4/18/2021,Check Belts
2863,813125,15100,127045.0,163833.0,CarProd,4.0,0.0,0.0,135.9752767,0.0,21.0,25.86181234,FLEET,7/17/2021,Check Belts
2864,942821,24400,65233.0,96473.0,CarProd,15.0,0.0,0.0,80.09869097,1.0,17.0,35.44294677,Other,9/1/2020,Check Belts
2865,443155,15700,135886.0,181894.0,CarProd,10.0,0.0,0.0,247.9650654,0.0,21.0,30.32639892,COMMERCIAL,11/25/2020,Check Belts
2866,426744,26000,100548.0,207647.0,CarProd,22.0,0.0,0.0,218.5959913,0.0,18.0,26.55949496,Other,5/14/2019,Check Belts
2867,846507,22400,80226.0,111307.0,CarProd,0.0,0.0,0.0,186.6311118,1.0,24.0,38.93617569,Other,9/20/2020,Check Belts
2868,245865,18900,64290.0,87837.0,CarProd,2.0,0.0,0.0,309.0054580000001,3.0,15.0,42.16835848,Other,11/21/2019,Check Belts
2869,782152,34600,169960.0,224716.0,CarProd,2.0,0.0,0.0,182.0684611,2.0,21.0,32.71020486,COMMERCIAL,2/7/2021,Check Belts
2870,578775,5000,78893.0,82600.0,TruckPr,16.0,0.0,0.0,133.9,1.0,34.0,0.0,COMMERCIAL,10/9/2019,Check Belts
2871,598395,7200,54600.0,65000.0,CarProd,14.0,2.0,1.0,98.43333333,11.0,9.0,0.0,Other,3/17/2020,Check Belts
2872,116709,50200,197770.0,271676.0,CarProd,16.0,0.0,0.0,146.8625413,1.0,20.0,42.9265802,COMMERCIAL,4/4/2019,Check Belts
2873,885602,19900,68830.0,107598.0,CarProd,10.0,0.0,0.0,202.9341954,2.0,13.0,30.95751627,FLEET,8/2/2019,Check Belts
2874,601692,38900,200731.0,269450.0,CarProd,3.0,0.0,0.0,237.3442966,0.0,32.0,29.2944879,GOVERNMENT,10/16/2019,Check Belts
2875,504499,16100,41379.0,57862.0,CarProd,17.0,0.0,0.0,282.0062894,0.0,21.0,30.708487400000006,Other,2/29/2020,Check Belts
2876,61185,8200,68013.0,77008.0,CarProd,8.0,0.0,0.0,49.1469223,1.0,23.0,40.79258970000001,GOVERNMENT,6/22/2020,Check Belts
2877,361658,10600,62909.0,81411.0,TruckPr,15.0,0.0,0.0,238.3144708,1.0,35.0,34.68038165,Other,3/14/2019,Check Belts
2878,771218,18300,90099.0,118545.0,CarProd,12.0,0.0,0.0,140.5158506,3.0,18.0,38.89923169,GOVERNMENT,8/13/2021,Check Belts
2879,748825,24200,68477.0,91598.0,CarProd,16.0,0.0,0.0,88.66520126,0.0,17.0,32.52309222,Other,10/12/2020,Check Belts
2880,289812,15000,37624.0,60562.0,CarProd,0.0,0.0,1.0,186.8666667,7.0,26.0,0.0,Other,2/14/2021,Check Belts
2881,707839,9100,0.0,11550.0,TruckPr,0.0,0.0,0.0,51.93333333,1.0,3.0,0.0,Other,12/12/2020,Check Belts
2882,298027,23100,235937.0,266793.0,TruckPr,5.0,1.0,0.0,242.6148614,2.0,51.0,36.88704865,INDUSTRIAL,11/26/2019,Check Belts
2883,714609,12400,25805.0,31414.0,CarProd,2.0,0.0,0.0,0.0,0.0,0.0,38.2372256,Other,5/25/2019,Check Belts
2884,776866,42000,21314.0,68047.0,CarProd,21.0,0.0,0.0,209.8976942,1.0,30.0,39.94638535,Other,8/10/2019,Check Belts
2885,237825,28300,126942.0,166797.0,CarProd,0.0,0.0,0.0,244.7222847,1.0,23.0,33.394853999999995,COMMERCIAL,11/4/2020,Check Belts
2886,54350,14000,99652.0,113012.0,0,17.0,1.0,0.0,255.9614279,0.0,16.0,35.45381036,FLEET,6/11/2019,Check Belts
2887,719823,14200,100663.0,122021.0,CarProd,0.0,0.0,0.0,139.98397680000002,0.0,20.0,43.79745956,GOVERNMENT,11/28/2019,Check Belts
2888,942439,27500,97679.0,149877.0,CarProd,23.0,0.0,0.0,193.00563280000003,0.0,12.0,39.41516685,COMMERCIAL,7/25/2021,Check Belts
2889,392737,17000,10866.0,171952.0,TruckPr,24.0,0.0,0.0,79.9919755,2.0,21.0,29.84695874,COMMERCIAL,7/28/2020,Check Belts
2890,825486,16500,36206.0,53040.0,TruckPr,9.0,0.0,0.0,118.30137179999998,0.0,9.0,17.74778355,Other,9/27/2020,Check Belts
2891,673876,13000,34000.0,65000.0,TruckPr,4.5,0.0,1.0,148.5,2.0,24.0,0.0,Other,8/8/2020,Check Belts
2892,727343,20300,63803.0,89079.0,CarProd,21.0,0.0,4.0,323.8085733,4.0,28.0,45.8759169,GOVERNMENT,1/22/2020,Check Belts
2893,954034,23600,57327.0,105411.0,CarProd,14.0,0.0,3.0,276.1823627,0.0,35.0,29.2830325,GOVERNMENT,4/13/2020,Check Belts
2894,199345,47100,48062.0,107824.0,TruckPr,9.0,0.0,0.0,203.6866984,2.0,35.0,41.5263174,INDUSTRIAL,2/10/2021,Check Belts
2895,222895,33900,231455.0,290039.0,CarProd,4.0,0.0,0.0,222.87464790000004,0.0,30.0,16.689490799999998,GOVERNMENT,1/26/2019,Check Belts
2896,113702,17000,51018.0,108148.0,TruckPr,0.0,0.0,2.0,114.9462923,0.0,23.0,40.24125987,FLEET,8/12/2019,Check Belts
2897,68041,28600,32136.0,51599.0,CarProd,35.0,0.0,0.0,284.0838485,0.0,23.0,39.54773379,Other,12/22/2020,Check Belts
2898,336418,14900,69723.0,83553.0,CarProd,5.0,0.0,0.0,114.85553459999998,1.0,19.0,22.9572918,FLEET,2/20/2019,Check Belts
2899,514858,12200,57112.0,76050.0,CarProd,1.0,0.0,0.0,235.2292688,0.0,9.0,35.11318533,Other,1/18/2021,Check Belts
2900,970623,14900,55480.0,76464.0,TruckPr,15.0,0.0,1.0,122.08949979999998,5.0,20.0,43.06260476,Other,3/12/2020,Check Belts
2901,478574,19100,31442.0,57151.0,CarProd,16.0,0.0,0.0,100.0326359,1.0,17.0,39.90704163,Other,10/12/2019,Check Belts
2902,439066,14900,85486.0,97795.0,TruckPr,0.0,0.0,0.0,173.010785,1.0,26.0,41.58352917,FLEET,5/4/2020,Check Belts
2903,113687,7700,32243.0,36369.0,TruckPr,12.0,0.0,0.0,180.4157867,0.0,13.0,21.72081838,GOVERNMENT,5/8/2021,Check Belts
2904,337904,25900,80663.0,122372.0,CarProd,10.0,0.0,1.0,133.669494,0.0,18.0,26.57393079,GOVERNMENT,7/2/2019,Check Belts
2905,290193,11500,0.0,64037.0,TruckPr,0.0,0.0,0.0,354.1745808,0.0,7.0,34.35573924,Other,8/26/2020,Check Belts
2906,432441,41100,59463.0,112626.0,CarProd,16.0,0.0,0.0,210.2039695,0.0,22.0,40.4395557,COMMERCIAL,4/11/2021,Check Belts
2907,69018,25100,96627.0,128022.0,CarProd,1.0,0.0,0.0,197.6334714,3.0,37.0,35.98054235,GOVERNMENT,7/18/2019,Check Belts
2908,227761,10900,45028.0,61014.0,CarProd,10.0,0.0,0.0,72.49466093,0.0,23.0,35.66764597,Other,6/15/2019,Check Belts
2909,742291,20100,72775.0,102308.0,CarProd,8.0,0.0,0.0,206.4788452,2.0,13.0,32.78297142,FLEET,11/15/2019,Check Belts
2910,29718,11300,0.0,73121.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.57724619,0,5/17/2020,Check Belts
2911,490624,10000,90700.0,123370.0,CarProd,15.0,2.0,0.0,90.3,1.0,4.0,0.0,GOVERNMENT,6/10/2021,Check Belts
2912,484397,29300,228059.0,291314.0,CarProd,16.0,0.0,1.0,259.6772021,2.0,26.0,28.17364554,GOVERNMENT,1/28/2021,Check Belts
2913,517899,26700,129559.0,170042.0,CarProd,1.0,0.0,0.0,232.6461734,1.0,24.0,34.11753289,COMMERCIAL,4/23/2020,Check Belts
2914,607138,7200,98691.0,115750.0,TruckPr,22.0,0.0,0.0,118.0001423,0.0,11.0,37.72035861,FLEET,10/7/2019,Check Belts
2915,712189,7900,78532.0,122952.0,TruckPr,29.0,0.0,0.0,332.6450474,1.0,37.0,35.31155263,FLEET,2/6/2021,Check Belts
2916,936145,22000,74200.0,109800.0,CarProd,1.0,1.0,0.0,317.5333333000001,4.0,42.0,0.0,GOVERNMENT,1/19/2019,Check Belts
2917,458901,22700,75354.0,106186.0,CarProd,0.0,0.0,0.0,175.33937619999998,1.0,24.0,38.25659362,Other,7/23/2020,Check Belts
2918,960214,11700,84863.0,91737.0,CarProd,0.0,4.0,0.0,0.0,0.0,4.0,30.33081149,Other,12/6/2020,Check Belts
2919,299608,12600,84933.0,110253.0,CarProd,8.0,0.0,0.0,192.4226063,1.0,37.0,40.84507779,GOVERNMENT,7/9/2021,Check Belts
2920,185157,16000,38600.0,57822.0,CarProd,17.0,0.0,0.0,276.9666667,0.0,22.0,0.0,Other,7/24/2021,Check Belts
2921,245634,18600,23850.0,61808.0,TruckPr,12.0,0.0,0.0,46.94616405,0.0,8.0,40.8529275,Other,3/12/2019,Check Belts
2922,370759,19900,25589.0,90051.0,CarProd,8.0,0.0,0.0,138.9905144,0.0,20.0,30.27109245,GOVERNMENT,5/20/2020,Check Belts
2923,550697,30200,106594.0,148695.0,CarProd,13.0,0.0,0.0,239.918405,1.0,39.0,41.27520899,Other,1/10/2019,Check Belts
2924,647110,12400,137927.0,160566.0,TruckPr,6.0,0.0,1.0,436.7517799,0.0,42.0,29.27255681,GOVERNMENT,5/23/2020,Check Belts
2925,218342,26500,112059.0,179599.0,CarProd,15.0,0.0,0.0,313.2053014,0.0,30.0,36.35910417,FARMING,4/21/2019,Check Belts
2926,776706,21300,28463.0,47537.0,CarProd,1.0,0.0,0.0,317.3006251,0.0,24.0,37.17163855,Other,1/2/2021,Check Belts
2927,790552,23500,0.0,66217.0,CarProd,24.0,0.0,1.0,122.1475515,1.0,8.0,20.17202126,Other,6/23/2021,Check Belts
2928,708936,25000,104000.0,188500.0,CarProd,0.7,0.0,11.0,194.8,1.0,14.0,0.0,Other,3/11/2019,Check Belts
2929,918870,8700,87415.0,201689.0,TruckPr,13.0,0.0,0.0,13.92475912,0.0,7.0,20.25386389,INDUSTRIAL,4/25/2021,Check Belts
2930,707960,12200,57785.0,72971.0,CarProd,2.0,0.0,0.0,166.8994602,1.0,16.0,34.70964393,Other,12/12/2020,Check Belts
2931,970861,41600,0.0,48319.0,CarProd,0.0,5.0,0.0,113.79890690000002,0.0,20.0,29.04125341,Other,1/6/2020,Check Belts
2932,60176,19100,58453.0,76731.0,CarProd,15.0,1.0,0.0,203.1410764,1.0,21.0,36.22872963,Other,7/21/2020,Check Belts
2933,774664,4800,56067.0,63102.0,CarProd,9.0,0.0,3.0,160.1463113,1.0,30.0,21.58376012,GOVERNMENT,12/7/2019,Check Belts
2934,441808,7500,84479.0,104571.0,CarProd,23.0,0.0,0.0,47.83285134,3.0,14.0,33.07501037,GOVERNMENT,2/13/2020,Check Belts
2935,97717,13400,30507.0,47990.0,CarProd,7.0,0.0,0.0,149.935294,6.0,29.0,38.92926589,Other,11/26/2019,Check Belts
2936,681264,11000,76958.0,88607.0,CarProd,9.0,0.0,0.0,175.4118267,0.0,12.0,39.21677518,GOVERNMENT,11/20/2019,Check Belts
2937,658883,8600,38646.0,54073.0,CarProd,14.0,0.0,0.0,89.55585277,0.0,11.0,32.53025665,Other,1/9/2020,Check Belts
2938,202647,6100,91704.0,114799.0,TruckPr,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624,FLEET,11/16/2020,Check Belts
2939,844901,7500,57800.0,109600.0,CarProd,4.0,0.0,1.0,124.1333333,1.0,18.0,0.0,COMMERCIAL,8/20/2019,Check Belts
2940,792706,16500,67619.0,93500.0,TruckPr,8.0,0.0,0.0,82.16666667,0.0,16.0,0.0,GOVERNMENT,2/8/2021,Check Belts
2941,351096,14500,100685.0,129840.0,TruckPr,9.0,0.0,0.0,166.8463963,2.0,32.0,27.52722705,GOVERNMENT,12/19/2019,Check Belts
2942,938026,8200,13392.0,34254.0,CarProd,3.0,0.0,0.0,267.9186416,0.0,11.0,21.92999049,Other,5/14/2019,Check Belts
2943,953401,24500,0.0,149489.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.44348605,0,1/26/2021,Check Belts
2944,905351,22400,135912.0,181863.0,TruckPr,7.0,0.0,0.0,316.9929061,0.0,17.0,45.00681809,COMMERCIAL,6/22/2020,Check Belts
2945,972743,17100,54598.0,115838.0,CarProd,14.0,0.0,0.0,247.2958966,0.0,20.0,25.63211643,GOVERNMENT,9/13/2019,Check Belts
2946,280695,88500,50240.0,94687.0,CarProd,16.0,0.0,0.0,214.4262056,0.0,16.0,34.75115835,Other,7/13/2021,Check Belts
2947,506723,24000,59300.0,88000.0,CarProd,16.0,0.0,0.0,97.93333333,1.0,17.0,0.0,Other,7/9/2019,Check Belts
2948,936713,8000,61000.0,90450.0,TruckPr,4.0,2.0,1.0,139.8666667,0.0,9.0,0.0,Other,3/7/2019,Check Belts
2949,559866,22300,21571.0,42590.0,CarProd,25.0,0.0,0.0,297.6744627,0.0,13.0,33.11701736,Other,4/17/2020,Check Belts
2950,174544,17000,23200.0,85000.0,CarProd,9.0,0.0,0.0,149.06666669999996,1.0,21.0,0.0,GOVERNMENT,1/21/2020,Check Belts
2951,892610,12300,81590.0,90050.0,CarProd,6.0,0.0,0.0,136.7467587,1.0,26.0,41.73267582,COMMERCIAL,7/15/2019,Check Belts
2952,84200,26400,44333.0,68945.0,CarProd,18.0,0.0,0.0,173.49539209999998,2.0,21.0,32.34941205,FLEET,6/17/2021,Check Belts
2953,225402,18800,102120.0,165302.0,0,0.0,0.0,0.0,274.11292610000004,0.0,24.0,40.10502984,Other,3/25/2020,Check Belts
2954,957355,5900,0.0,33100.0,TruckPr,0.0,0.0,0.0,238.6,1.0,2.0,0.0,Other,3/12/2019,Check Belts
2955,716279,15000,6124.0,35000.0,TruckPr,1.5,1.0,0.0,91.26666667,0.0,5.0,0.0,Other,6/30/2019,Check Belts
2956,829011,31000,30000.0,72000.0,CarProd,20.0,2.0,0.0,127.3,1.0,14.0,0.0,COMMERCIAL,4/2/2019,Check Belts
2957,234220,11400,55965.0,78051.0,CarProd,6.0,0.0,0.0,96.29202022,2.0,14.0,27.17323223,FLEET,9/17/2020,Check Belts
2958,605844,9400,92340.0,125451.0,CarProd,7.0,0.0,0.0,129.1137248,1.0,22.0,36.3499746,FLEET,10/8/2019,Check Belts
2959,967533,9500,58185.0,64576.0,CarProd,6.0,0.0,4.0,127.8552645,1.0,11.0,38.29830913,COMMERCIAL,3/4/2020,Check Belts
2960,177005,25000,90000.0,128000.0,CarProd,10.0,1.0,1.0,73.03333333,5.0,40.0,0.0,Other,3/30/2021,Check Belts
2961,137223,4400,53091.0,64074.0,CarProd,14.0,1.0,3.0,89.86105825,0.0,17.0,39.15808483,FLEET,9/27/2019,Check Belts
2962,727141,20000,28440.0,91704.0,CarProd,10.0,0.0,0.0,143.6374388,0.0,20.0,30.20689334,GOVERNMENT,1/26/2019,Check Belts
2963,762409,25100,108235.0,201918.0,CarProd,24.0,0.0,0.0,199.4864637,0.0,19.0,23.65233981,Other,4/24/2020,Check Belts
2964,498936,12000,81000.0,105250.0,CarProd,9.0,0.0,0.0,200.9,2.0,37.0,0.0,GOVERNMENT,5/23/2021,Check Belts
2965,959719,16200,76211.0,104348.0,CarProd,0.0,0.0,0.0,141.0468244,1.0,18.0,33.33441192,Other,9/16/2019,Check Belts
2966,145562,42800,7382.0,71331.0,TruckPr,0.0,0.0,0.0,321.7808575,0.0,19.0,16.54506284,FLEET,6/6/2020,Check Belts
2967,963464,17200,35116.0,60489.0,CarProd,17.0,0.0,0.0,106.48623700000002,1.0,18.0,38.80624071,Other,3/11/2020,Check Belts
2968,923215,17100,117337.0,131575.0,CarProd,16.0,0.0,0.0,177.62943230000005,0.0,17.0,39.17643246,0,2/2/2021,Check Belts
2969,440609,3900,14500.0,22092.0,TruckPr,3.5,0.0,1.0,150.3,5.0,8.0,0.0,Other,3/8/2021,Check Belts
2970,742431,15400,39452.0,56834.0,CarProd,7.0,1.0,0.0,120.0565557,1.0,15.0,39.90893415,Other,10/30/2019,Check Belts
2971,364813,25000,98500.0,130000.0,CarProd,5.0,0.0,1.0,201.8333333,4.0,43.0,0.0,Other,7/18/2020,Check Belts
2972,796271,6700,0.0,55396.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.70399156,0,8/3/2021,Check Belts
2973,325694,21200,69212.0,106273.0,CarProd,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583,GOVERNMENT,10/27/2019,Check Belts
2974,973120,7300,60971.32,77375.0,CarProd,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,6/12/2020,Check for Corrosion
2975,435045,20100,104183.0,139637.0,TruckPr,10.0,0.0,0.0,162.00418080000003,1.0,23.0,34.62420281,GOVERNMENT,9/14/2019,Check for Corrosion
2976,245698,6000,51000.0,86125.0,TruckPr,6.0,0.0,0.0,222.1666667,2.0,24.0,0.0,GOVERNMENT,8/15/2020,Check for Corrosion
2977,514514,7500,88056.0,104794.0,CarProd,25.0,0.0,0.0,56.75011314,2.0,14.0,30.53890697,GOVERNMENT,8/10/2021,Check for Corrosion
2978,941528,7300,49064.0,64225.0,CarProd,6.0,0.0,4.0,106.3759993,1.0,10.0,40.05191523,COMMERCIAL,8/18/2021,Check for Corrosion
2979,833909,15600,75701.0,106389.0,CarProd,0.0,0.0,0.0,278.68039439999995,2.0,21.0,40.10825906,GOVERNMENT,10/24/2020,Check for Corrosion
2980,678369,22600,0.0,55376.0,CarProd,0.0,0.0,1.0,316.0968745,0.0,18.0,38.13586689,Other,4/10/2021,Check for Corrosion
2981,158366,20500,87892.0,136867.0,CarProd,10.0,0.0,0.0,96.92964469,3.0,15.0,40.16291939,Other,2/28/2019,Check for Corrosion
2982,552723,66400,69588.0,143926.0,TruckPr,12.0,0.0,0.0,118.2544866,0.0,11.0,39.9753471,FLEET,2/10/2021,Check for Corrosion
2983,981005,10900,49352.0,56529.0,CarProd,7.0,0.0,1.0,78.83361763,2.0,23.0,36.17495524,Other,8/3/2019,Check for Corrosion
2984,241532,31300,188655.0,298090.0,CarProd,28.0,0.0,0.0,153.08685459999995,0.0,22.0,40.29677071,Other,5/6/2021,Check for Corrosion
2985,362093,10800,70214.0,83882.0,CarProd,4.0,1.0,2.0,172.79930090000005,3.0,30.0,38.58882359,FLEET,10/8/2019,Check for Corrosion
2986,106296,21600,43449.0,68744.0,CarProd,11.0,0.0,1.0,121.950991,1.0,22.0,40.91647738,FLEET,8/10/2021,Check for Corrosion
2987,368753,9400,85448.0,94101.0,CarProd,2.0,0.0,0.0,104.1133632,2.0,32.0,39.54184797,Other,2/25/2021,Check for Corrosion
2988,544013,24500,21470.0,52228.0,CarProd,25.0,0.0,0.0,124.5599493,0.0,11.0,23.88812168,Other,5/2/2020,Check for Corrosion
2989,458979,24800,76220.0,102087.0,TruckPr,6.0,0.0,1.0,126.6410196,0.0,32.0,48.56957404,COMMERCIAL,12/10/2019,Check for Corrosion
2990,346880,16500,42317.0,66966.0,TruckPr,3.0,0.0,0.0,206.2383892,3.0,17.0,35.00637947,GOVERNMENT,10/7/2020,Check for Corrosion
2991,811772,21000,0.0,91455.0,TruckPr,7.0,0.0,0.0,174.4289688,1.0,15.0,38.59337641,Other,1/3/2021,Check for Corrosion
2992,332278,14200,102789.0,123691.0,CarProd,3.0,0.0,0.0,127.0600081,1.0,26.0,31.33876448,0,4/5/2020,Check for Corrosion
2993,242417,13000,53951.0,70095.0,TruckPr,28.0,0.0,3.0,212.3869245,1.0,24.0,36.72874424,Other,9/28/2019,Check for Corrosion
2994,976950,9000,31170.0,50725.0,CarProd,16.0,0.0,0.0,93.06666667,0.0,18.0,0.0,Other,1/16/2021,Check for Corrosion
2995,11980,7100,53273.0,54378.0,TruckPr,5.0,0.0,0.0,84.83724997,0.0,17.0,22.86119965,Other,7/18/2021,Check for Corrosion
2996,532963,15000,18900.0,80400.0,CarProd,7.0,0.0,1.0,142.0,0.0,12.0,0.0,GOVERNMENT,8/21/2019,Check for Corrosion
2997,816911,25000,77590.0,108290.0,CarProd,10.0,0.0,1.0,396.7333333,0.0,45.0,0.0,FLEET,7/2/2020,Check for Corrosion
2998,882879,18100,32554.0,92419.0,CarProd,8.0,0.0,0.0,164.9096132,1.0,20.0,29.01660998,GOVERNMENT,6/26/2019,Check for Corrosion
2999,950544,24600,221331.0,289991.0,TruckPr,5.0,0.0,4.0,474.02707410000005,0.0,55.0,31.46338455,GOVERNMENT,10/1/2019,Check for Corrosion
3000,418846,21300,107012.0,159949.0,CarProd,15.0,0.0,0.0,166.08298280000002,0.0,26.0,33.35538267,COMMERCIAL,3/31/2020,Check for Corrosion
3001,846016,23900,90475.0,136094.0,CarProd,0.0,0.0,1.0,207.784271,0.0,21.0,30.54921583,GOVERNMENT,1/21/2019,Check for Corrosion
3002,864016,25000,42632.0,71000.0,CarProd,24.0,0.0,1.0,284.9333333,1.0,30.0,0.0,Other,12/22/2019,Check for Corrosion
3003,100964,10000,96000.0,112200.0,0,16.0,1.0,0.0,258.7333333,0.0,16.0,0.0,FLEET,8/4/2020,Check for Corrosion
3004,406516,12000,42000.0,60000.0,CarProd,4.0,1.0,2.0,145.5333333,0.0,23.0,0.0,Other,8/26/2019,Check for Corrosion
3005,669017,9700,5801.0,58305.0,TruckPr,8.0,2.0,1.0,352.9666667,1.0,22.0,0.0,Other,7/19/2021,Check for Corrosion
3006,378581,15000,33000.0,0.0,0,0.9,7.0,5.0,144.8666667,0.0,20.0,0.0,0,12/13/2019,Check for Corrosion
3007,547281,25000,94000.0,125000.0,CarProd,11.0,0.0,1.0,151.1333333,0.0,29.0,0.0,FLEET,1/27/2020,Check for Corrosion
3008,564997,7000,55000.0,63000.0,TruckPr,5.0,0.0,0.0,84.73333333,3.0,20.0,0.0,Other,7/30/2021,Check for Corrosion
3009,664130,24200,10286.0,0.0,CarProd,24.5,0.0,1.0,216.1333333,4.0,32.0,0.0,Other,11/15/2019,Check for Corrosion
3010,951192,13800,77130.0,127000.0,CarProd,15.0,0.0,0.0,296.3333333,0.0,19.0,0.0,GOVERNMENT,5/3/2020,Check for Corrosion
3011,955448,8300,71922.0,117151.0,CarProd,2.0,0.0,0.0,246.9347582,1.0,37.0,18.15682662,FLEET,4/9/2019,Check for Corrosion
3012,454767,5100,0.0,26715.0,CarProd,1.0,0.0,0.0,258.7892976,0.0,14.0,26.72234334,Other,1/19/2021,Check for Corrosion
3013,948054,26300,25530.0,79885.0,CarProd,0.0,1.0,1.0,105.6387889,2.0,26.0,29.92863683,Other,4/23/2020,Check for Corrosion
3014,737010,32300,133193.0,174905.0,CarProd,13.0,0.0,0.0,177.0516476,1.0,28.0,39.4756896,COMMERCIAL,1/7/2019,Check for Corrosion
3015,352896,9400,0.0,50575.0,TruckPr,0.0,0.0,0.0,99.06951832,0.0,8.0,35.9078154,Other,3/18/2021,Check for Corrosion
3016,295390,12800,54151.0,83828.0,CarProd,13.0,0.0,0.0,132.1602699,0.0,16.0,23.47742628,Other,1/31/2019,Check for Corrosion
